Date,priceA,priceB,action,abs_return_A,pct_return_A,abs_return_B,pct_return_B,spread,interest_rate,spy,vix,port_val,,,,,,,,,
21-03-2013,42.761323,36.023887,buy,0,0,0,0,6.737436,0.16,142.361322,13.99,110436.5444,,,,,,,,,
22-03-2013,42.942881,36.171953,buy,0,0,0,0,6.770928,0.15,143.504939,13.57,110540.3696,,,,,,,,,
25-03-2013,42.718095,36.006467,sell,320.888,0.081218521,-356.9416,-0.110041323,6.711628,0.15,142.905457,13.74,110350.6096,,,,,,,,,
26-03-2013,43.271416,36.459379,hold,0,0,0,0,6.812037,0.14,144.049074,12.77,110661.8775,,,,,,,,,
27-03-2013,43.444329,36.563896,hold,0,0,0,0,6.880433,0.12,144.049074,13.15,110873.9051,,,,,,,,,
28-03-2013,44.231082,37.356491,buy,0,0,0,0,6.874591,0.13,144.491759,12.7,110855.7949,,,,,,,,,
01-04-2013,44.170563,37.069068,sell,406.2334,0.101284303,-426.9304,-0.130162644,7.101495,0.16,143.919957,13.58,111581.8877,,,,,,,,,
02-04-2013,44.326185,37.103905,buy,0,0,0,0,7.22228,0.15,144.630108,12.76,111956.3212,,,,,,,,,
03-04-2013,44.360768,37.016808,hold,0,0,0,0,7.34396,0.14,143.163691,14.21,112345.6972,,,,,,,,,
04-04-2013,44.801694,37.147457,buy,0,0,0,0,7.654237,0.14,143.744724,13.89,113338.5836,,,,,,,,,
05-04-2013,44.974607,37.321651,buy,0,0,0,0,7.652956,0.15,143.099139,13.92,113334.3563,,,,,,,,,
08-04-2013,45.035127,37.617786,hold,0,0,0,0,7.417341,0.15,144.067524,13.19,112533.2653,,,,,,,,,
09-04-2013,44.395348,37.46972,buy,0,0,0,0,6.925628,0.15,144.565542,12.84,110861.4411,,,,,,,,,
10-04-2013,45.043771,37.626497,sell,540.6195,0.136390656,-516.3539,-0.159059412,7.417274,0.15,146.336295,12.36,112582.2021,,,,,,,,,
11-04-2013,45.121582,37.626497,buy,0,0,0,0,7.495085,0.15,146.815879,12.24,112846.7595,,,,,,,,,
12-04-2013,45.476053,37.96618,buy,0,0,0,0,7.509873,0.15,146.456195,12.06,112898.5175,,,,,,,,,
15-04-2013,44.447223,37.304234,buy,0,0,0,0,7.142989,0.15,143.062241,17.27,111577.7351,,,,,,,,,
16-04-2013,45.026482,37.661338,hold,0,0,0,0,7.365144,0.15,145.174243,13.96,112399.7086,,,,,,,,,
17-04-2013,44.6893,37.278103,buy,0,0,0,0,7.411197,0.15,143.053023,16.51,112570.1047,,,,,,,,,
18-04-2013,44.870861,37.43488,buy,0,0,0,0,7.435981,0.15,142.158422,17.559999,112664.2839,,,,,,,,,
19-04-2013,45.657614,37.983601,buy,0,0,0,0,7.674013,0.15,143.394258,14.97,113592.6087,,,,,,,,,
22-04-2013,45.519283,37.96618,hold,0,0,0,0,7.553103,0.15,144.030625,14.39,113108.9687,,,,,,,,,
23-04-2013,45.406889,38.140378,hold,0,0,0,0,7.266511,0.14,145.515477,13.48,111962.6007,,,,,,,,,
24-04-2013,45.605739,38.314575,buy,0,0,0,0,7.291164,0.13,145.60771,13.61,112061.2127,,,,,,,,,
25-04-2013,46.072604,38.445221,buy,0,0,0,0,7.627383,0.13,146.197961,13.62,113439.7106,,,,,,,,,
26-04-2013,45.994793,38.349412,hold,0,0,0,0,7.645381,0.13,145.939727,13.61,113515.3022,,,,,,,,,
29-04-2013,46.746962,38.723935,buy,0,0,0,0,8.023027,0.13,146.917329,13.71,115101.4154,,,,,,,,,
30-04-2013,46.859357,39.142007,buy,0,0,0,0,7.71735,0.14,147.267781,13.52,113787.0043,,,,,,,,,
01-05-2013,46.556757,38.619418,sell,682.505,0.171778424,-616.5095,-0.189962212,7.937339,0.14,145.976611,14.49,114754.9559,,,,,,,,,
02-05-2013,46.409783,38.57587,sell,737.1221,0.188818968,-676.9252,-0.212825268,7.833913,0.15,147.332347,13.59,114310.2241,,,,,,,,,
03-05-2013,46.608632,38.784904,buy,0,0,0,0,7.823728,0.14,148.826417,12.85,114267.4471,,,,,,,,,
06-05-2013,46.280097,38.140378,hold,0,0,0,0,8.139719,0.14,149.20455,12.66,115626.2084,,,,,,,,,
07-05-2013,46.427075,38.506189,hold,0,0,0,0,7.920886,0.12,149.960817,12.83,114685.2265,,,,,,,,,
08-05-2013,45.977501,38.175218,buy,0,0,0,0,7.802283,0.12,150.643286,12.66,114175.2336,,,,,,,,,
09-05-2013,45.095646,37.565529,hold,0,0,0,0,7.530117,0.12,150.219051,13.13,112977.7032,,,,,,,,,
10-05-2013,45.432825,37.855237,buy,0,0,0,0,7.577588,0.12,150.707852,12.59,113186.5756,,,,,,,,,
13-05-2013,45.4847,37.530414,buy,0,0,0,0,7.954286,0.12,150.827737,12.55,114881.7166,,,,,,,,,
14-05-2013,45.821879,37.793784,buy,0,0,0,0,8.028095,0.11,152.386373,12.77,115221.238,,,,,,,,,
15-05-2013,46.089895,38.232737,hold,0,0,0,0,7.857158,0.12,153.207191,12.81,114417.8341,,,,,,,,,
16-05-2013,45.752713,37.969366,buy,0,0,0,0,7.783347,0.11,152.487823,13.07,114070.9224,,,,,,,,,
17-05-2013,46.23687,38.364424,buy,0,0,0,0,7.872446,0.1,153.963458,12.45,114498.5976,,,,,,,,,
20-05-2013,46.133123,37.978144,sell,707.7446,0.18121427,-615.4256,-0.193384793,8.154979,0.1,153.954226,13.02,115883.0093,,,,,,,,,
21-05-2013,46.245517,38.188842,hold,0,0,0,0,8.056675,0.09,154.175575,13.37,115411.1501,,,,,,,,,
22-05-2013,45.277203,37.618203,buy,0,0,0,0,7.659,0.08,153.031958,13.82,113502.3101,,,,,,,,,
23-05-2013,44.844921,37.231926,hold,0,0,0,0,7.612995,0.08,152.589273,14.07,113276.8856,,,,,,,,,
24-05-2013,44.37806,36.854427,sell,432.1173,0.107875907,-433.1017,-0.133166141,7.523633,0.09,152.460156,13.99,112839.0118,,,,,,,,,
28-05-2013,44.455867,36.81931,hold,0,0,0,0,7.636557,0.09,153.373206,14.48,113381.047,,,,,,,,,
29-05-2013,43.599951,35.897511,buy,0,0,0,0,7.70244,0.08,152.377155,14.83,113697.2854,,,,,,,,,
30-05-2013,44.058169,36.037976,buy,0,0,0,0,8.020193,0.08,152.939739,14.53,115254.2751,,,,,,,,,
31-05-2013,43.608595,35.82728,sell,413.3607,0.104714585,-375.2946,-0.117007761,7.781315,0.09,150.744736,16.299999,114059.8851,,,,,,,,,
03-06-2013,43.669114,36.029198,sell,386.0391,0.096973495,-344.5336,-0.105737497,7.639916,0.1,151.574786,16.280001,113367.03,,,,,,,,,
04-06-2013,43.504848,35.836058,buy,0,0,0,0,7.66879,0.11,150.846186,16.27,113505.6252,,,,,,,,,
05-06-2013,42.9083,35.449781,hold,0,0,0,0,7.458519,0.09,148.734198,17.5,112475.2973,,,,,,,,,
06-06-2013,43.368628,35.958964,buy,0,0,0,0,7.409664,0.1,150.080702,16.629999,112235.9078,,,,,,,,,
07-06-2013,43.560793,36.222335,hold,0,0,0,0,7.338458,0.09,151.989804,15.14,111879.8778,,,,,,,,,
10-06-2013,43.316217,36.099429,sell,353.3165,0.088810808,-325.6486,-0.099153295,7.216788,0.09,151.989804,15.44,111271.5278,,,,,,,,,
11-06-2013,42.931884,35.897511,buy,0,0,0,0,7.034373,0.09,150.421951,17.07,110377.6943,,,,,,,,,
12-06-2013,42.42526,35.449781,sell,307.0074,0.078009389,-282.2739,-0.086515321,6.975479,0.08,149.176883,18.59,110083.2243,,,,,,,,,
13-06-2013,43.202663,36.160882,sell,322.2792,0.080610365,-267.8869,-0.080009198,7.041781,0.09,151.445669,16.41,110408.1041,,,,,,,,,
14-06-2013,43.202663,36.152104,buy,0,0,0,0,7.050559,0.1,150.49572,17.15,110450.2385,,,,,,,,,
17-06-2013,43.359891,36.354022,buy,0,0,0,0,7.005869,0.11,151.657787,16.799999,110231.2575,,,,,,,,,
18-06-2013,43.648143,36.520822,hold,0,0,0,0,7.127321,0.12,152.856738,16.610001,110838.5175,,,,,,,,,
19-06-2013,42.468934,35.546351,sell,264.3095,0.066366336,-196.934,-0.058651439,6.922583,0.1,150.744736,16.639999,109814.8275,,,,,,,,,
20-06-2013,41.490629,34.396295,buy,0,0,0,0,7.094334,0.1,147.009547,20.49,110656.4074,,,,,,,,,
21-06-2013,42.058397,34.861584,sell,197.5839,0.049294234,-66.2779,-0.01938018,7.196813,0.1,147.481475,18.9,111168.8024,,,,,,,,,
24-06-2013,41.892433,34.958154,buy,0,0,0,0,6.934279,0.1,145.617898,20.110001,109882.3858,,,,,,,,,
25-06-2013,42.346646,35.353211,sell,193.0353,0.047761753,-75.7145,-0.021885292,6.993435,0.09,147.0179,18.469999,110178.1658,,,,,,,,,
26-06-2013,42.669835,35.721929,sell,166.3087,0.040556423,-107.4198,-0.031003415,6.947906,0.09,148.473516,17.209999,109955.0737,,,,,,,,,
27-06-2013,42.661102,35.976523,sell,100.3994,0.024101385,-95.4268,-0.027247474,6.684579,0.09,149.345037,16.860001,108691.1041,,,,,,,,,
28-06-2013,42.888207,35.985303,buy,0,0,0,0,6.902904,0.07,148.733116,16.860001,109717.2316,,,,,,,,,
01-07-2013,42.661102,35.37077,buy,0,0,0,0,7.290332,0.1,149.604638,16.370001,111576.886,,,,,,,,,
02-07-2013,42.617428,35.484895,buy,0,0,0,0,7.132533,0.1,149.465571,16.440001,110803.6709,,,,,,,,,
03-07-2013,42.416527,35.379547,buy,0,0,0,0,7.03698,0.1,149.530464,16.200001,110325.9059,,,,,,,,,
05-07-2013,42.37285,35.353211,buy,0,0,0,0,7.019639,0.1,151.143707,14.89,110237.4668,,,,,,,,,
08-07-2013,43.124049,35.862394,hold,0,0,0,0,7.261655,0.1,152.005948,14.78,111495.95,,,,,,,,,
09-07-2013,43.770431,36.318905,buy,0,0,0,0,7.451526,0.1,153.099991,14.35,112483.2792,,,,,,,,,
10-07-2013,43.892719,36.643732,hold,0,0,0,0,7.248987,0.09,153.155617,14.21,111409.8225,,,,,,,,,
11-07-2013,44.45175,37.100239,hold,0,0,0,0,7.351511,0.09,155.241701,14.01,111953.1997,,,,,,,,,
12-07-2013,44.582774,37.293379,hold,0,0,0,0,7.289395,0.09,155.306594,13.84,111623.9849,,,,,,,,,
15-07-2013,45.264093,37.837679,buy,0,0,0,0,7.426414,0.09,155.899968,13.79,112350.1856,,,,,,,,,
16-07-2013,45.211682,37.626984,buy,0,0,0,0,7.584698,0.09,155.315874,14.42,113204.9192,,,,,,,,,
17-07-2013,45.089395,37.591867,buy,0,0,0,0,7.497528,0.09,155.714541,13.78,112725.4842,,,,,,,,,
18-07-2013,45.735777,38.030819,sell,401.8768,0.09633404,-307.8241,-0.088069069,7.704958,0.09,156.567516,13.77,113887.0922,,,,,,,,,
19-07-2013,45.840594,37.986924,sell,401.2339,0.095924131,-248.5629,-0.070015164,7.85367,0.09,156.845663,12.54,114705.0082,,,,,,,,,
22-07-2013,45.858064,38.127389,hold,0,0,0,0,7.730675,0.09,157.151624,12.29,114040.8352,,,,,,,,,
23-07-2013,46.102639,38.311748,sell,430.8614,0.103091626,-234.0121,-0.065054633,7.790891,0.09,156.81785,12.66,114366.0016,,,,,,,,,
24-07-2013,45.307766,37.758667,hold,0,0,0,0,7.549099,0.09,156.243022,13.18,113084.504,,,,,,,,,
25-07-2013,45.657163,38.118608,buy,0,0,0,0,7.538555,0.09,156.623143,12.97,113028.6208,,,,,,,,,
26-07-2013,45.552345,38.259076,buy,0,0,0,0,7.293269,0.09,156.790037,12.72,111704.0764,,,,,,,,,
29-07-2013,45.534875,38.022041,buy,0,0,0,0,7.512834,0.08,156.307916,13.39,112911.6839,,,,,,,,,
30-07-2013,45.613489,38.329307,buy,0,0,0,0,7.284182,0.09,156.307916,13.39,111631.2327,,,,,,,,,
31-07-2013,45.342707,38.171284,hold,0,0,0,0,7.171423,0.09,156.419183,13.45,110988.5064,,,,,,,,,
01-08-2013,45.718306,38.48733,sell,373.6019,0.088990364,-250.6991,-0.069676692,7.230976,0.08,158.227119,12.99,111327.9585,,,,,,,,,
02-08-2013,45.613489,38.619017,sell,326.3236,0.077053518,-226.4155,-0.06227929,6.994472,0.09,158.495986,11.98,110003.5361,,,,,,,,,
05-08-2013,45.377647,38.338084,sell,289.9036,0.068246958,-216.6131,-0.05988427,7.039563,0.08,158.264199,11.84,110251.5366,,,,,,,,,
06-08-2013,44.818616,38.162506,buy,0,0,0,0,6.65611,0.09,157.364864,12.72,108180.8904,,,,,,,,,
07-08-2013,44.705062,38.232737,sell,246.2476,0.058293685,-244.4016,-0.068290119,6.472325,0.09,156.85493,12.98,107170.0729,,,,,,,,,
08-08-2013,45.045721,38.19762,hold,0,0,0,0,6.848101,0.09,157.429771,12.73,109199.2633,,,,,,,,,
09-08-2013,44.949637,38.030819,buy,0,0,0,0,6.918818,0.08,156.975463,13.41,109581.1351,,,,,,,,,
12-08-2013,44.705062,37.900616,sell,228.9563,0.053979396,-185.06,-0.051334235,6.804446,0.08,156.790037,12.81,108952.0891,,,,,,,,,
13-08-2013,44.373136,37.608321,sell,160.3166,0.037483449,-134.9268,-0.037211893,6.764815,0.08,157.253611,12.31,108738.0817,,,,,,,,,
14-08-2013,44.067417,37.369172,sell,134.0677,0.031377938,-124.0768,-0.034343283,6.698245,0.09,156.446996,13.04,108385.2607,,,,,,,,,
15-08-2013,43.368628,36.846588,hold,0,0,0,0,6.52204,0.08,154.258926,14.73,107468.9947,,,,,,,,,
16-08-2013,42.730979,36.518867,hold,0,0,0,0,6.212112,0.09,153.748992,14.37,105857.3691,,,,,,,,,
19-08-2013,42.285502,36.235432,buy,0,0,0,0,6.05007,0.09,152.766217,15.1,105014.7507,,,,,,,,,
20-08-2013,42.722246,36.456866,sell,-16.0115,-0.00373382,-42.427,-0.011774617,6.26538,0.09,153.517204,14.91,106155.8937,,,,,,,,,
21-08-2013,42.119541,35.934282,hold,0,0,0,0,6.185259,0.08,152.571509,15.94,105739.2645,,,,,,,,,
22-08-2013,42.39032,36.200002,buy,0,0,0,0,6.190318,0.09,153.962232,14.76,105765.5713,,,,,,,,,
23-08-2013,42.730979,36.572013,buy,0,0,0,0,6.158966,0.08,154.481432,14.06,105599.4057,,,,,,,,,
26-08-2013,42.42526,36.049429,buy,0,0,0,0,6.375831,0.08,153.906605,14.99,106770.4767,,,,,,,,,
27-08-2013,42.329176,36.067144,sell,-26.7881,-0.006288721,-23.4874,-0.006554818,6.262032,0.07,151.431121,16.82,106144.5822,,,,,,,,,
28-08-2013,42.320443,36.279718,sell,-24.2031,-0.005686488,-49.0997,-0.013719322,6.040725,0.07,151.968869,16.49,104949.5244,,,,,,,,,
29-08-2013,42.102071,36.129145,buy,0,0,0,0,5.972926,0.08,152.209922,16.809999,104590.1897,,,,,,,,,
30-08-2013,42.03219,36.350579,sell,-72.9133,-0.017051226,-32.6692,-0.00906876,5.681611,0.07,151.727801,17.01,103017.0887,,,,,,,,,
03-09-2013,41.315931,35.721708,buy,0,0,0,0,5.594223,0.09,152.413896,16.610001,102553.9323,,,,,,,,,
04-09-2013,41.08009,35.438269,buy,0,0,0,0,5.641821,0.08,153.674818,15.88,102810.9615,,,,,,,,,
05-09-2013,40.608409,35.376268,buy,0,0,0,0,5.232141,0.08,153.869525,15.77,100557.7215,,,,,,,,,
06-09-2013,40.774436,35.305411,sell,-216.8445,-0.05049603,86.6542,0.023956185,5.469025,0.08,153.943685,15.85,101884.2719,,,,,,,,,
09-09-2013,40.889245,35.385127,hold,0,0,0,0,5.504118,0.08,155.417861,15.63,102077.2834,,,,,,,,,
10-09-2013,41.101199,35.553416,buy,0,0,0,0,5.547783,0.08,156.567516,14.53,102317.4409,,,,,,,,,
11-09-2013,40.65963,35.269981,sell,-357.1452,-0.0807453,208.651,0.055854015,5.389649,0.08,157.058903,13.82,101431.8905,,,,,,,,,
12-09-2013,40.385857,35.092833,hold,0,0,0,0,5.293024,0.08,156.641689,14.29,100900.453,,,,,,,,,
13-09-2013,40.836259,35.287696,sell,-348.9926,-0.07873283,181.6209,0.048949268,5.548563,0.08,156.99401,14.16,102305.9175,,,,,,,,,
16-09-2013,40.880415,35.376268,buy,0,0,0,0,5.504147,0.08,157.902612,14.42,102066.0711,,,,,,,,,
17-09-2013,41.004053,35.50913,sell,-379.7641,-0.084765567,163.8327,0.044103342,5.494923,0.08,158.607253,14.53,102015.3391,,,,,,,,,
18-09-2013,42.20512,36.510012,hold,0,0,0,0,5.695108,0.08,160.443003,13.59,103096.3381,,,,,,,,,
19-09-2013,41.807708,36.44801,hold,0,0,0,0,5.359698,0.09,160.174122,13.16,101285.1241,,,,,,,,,
20-09-2013,41.074703,35.960853,buy,0,0,0,0,5.11385,0.08,159.054268,13.12,99957.5449,,,,,,,,,
23-09-2013,41.710562,36.563153,buy,0,0,0,0,5.147409,0.09,158.318242,14.31,100142.1194,,,,,,,,,
24-09-2013,41.666406,36.563153,hold,0,0,0,0,5.103253,0.09,157.945581,14.08,99894.8458,,,,,,,,,
25-09-2013,41.074703,36.173431,hold,0,0,0,0,4.901272,0.08,157.489059,14.01,98763.7522,,,,,,,,,
26-09-2013,41.004053,36.102571,buy,0,0,0,0,4.901482,0.08,158.094651,14.06,98764.9282,,,,,,,,,
27-09-2013,40.650797,35.703992,buy,0,0,0,0,4.946805,0.08,157.367952,15.46,99023.2693,,,,,,,,,
30-09-2013,40.65963,35.765994,buy,0,0,0,0,4.893636,0.06,156.529443,16.6,98714.8891,,,,,,,,,
01-10-2013,40.633134,35.863425,buy,0,0,0,0,4.769709,0.08,157.768562,15.54,97983.7198,,,,,,,,,
02-10-2013,40.491832,35.969712,hold,0,0,0,0,4.52212,0.07,157.619492,16.6,96498.1858,,,,,,,,,
03-10-2013,40.07676,35.500274,sell,-489.7847,-0.108902497,182.1377,0.048802155,4.576486,0.08,156.166093,17.67,96824.3818,,,,,,,,,
04-10-2013,39.741167,35.588846,sell,-465.4181,-0.10483488,188.0874,0.050197173,4.152321,0.08,157.349315,16.74,94321.8083,,,,,,,,,
07-10-2013,39.617528,35.376268,sell,-550.4054,-0.121982735,225.0229,0.059804371,4.24126,0.08,155.989074,19.41,94837.6545,,,,,,,,,
08-10-2013,39.76766,35.641991,hold,0,0,0,0,4.125669,0.08,154.172325,20.34,94178.7858,,,,,,,,,
09-10-2013,39.961951,35.757134,buy,0,0,0,0,4.204817,0.09,154.284135,19.6,94629.9294,,,,,,,,,
10-10-2013,40.597811,36.306293,hold,0,0,0,0,4.291518,0.09,157.61018,16.48,95132.7952,,,,,,,,,
11-10-2013,40.747943,36.740301,buy,0,0,0,0,4.007642,0.1,158.625694,15.72,93486.3144,,,,,,,,,
14-10-2013,40.438846,36.359435,buy,0,0,0,0,4.079411,0.1,159.259236,16.07,93909.7515,,,,,,,,,
15-10-2013,39.776493,35.889996,buy,0,0,0,0,3.886497,0.1,158.103963,18.66,92752.2675,,,,,,,,,
16-10-2013,40.226892,36.235432,buy,0,0,0,0,3.99146,0.11,160.312024,14.71,93392.5418,,,,,,,,,
17-10-2013,40.97756,36.926305,hold,0,0,0,0,4.051255,0.1,161.383436,13.48,93763.2708,,,,,,,,,
18-10-2013,41.136525,36.94402,hold,0,0,0,0,4.192505,0.1,162.473486,13.04,94639.0208,,,,,,,,,
21-10-2013,41.004053,36.917449,hold,0,0,0,0,4.086604,0.09,162.482797,13.16,93982.4346,,,,,,,,,
22-10-2013,41.684069,37.502034,buy,0,0,0,0,4.182035,0.08,163.42379,13.33,94574.1068,,,,,,,,,
23-10-2013,41.701732,37.528605,sell,-377.4321,-0.082995791,43.7575,0.011525389,4.173127,0.08,162.641193,13.42,94517.9864,,,,,,,,,
24-10-2013,41.525104,37.457748,buy,0,0,0,0,4.067356,0.08,163.181548,13.2,93862.2062,,,,,,,,,
25-10-2013,42.054985,37.85633,buy,0,0,0,0,4.198655,0.08,163.926884,13.09,94689.3899,,,,,,,,,
28-10-2013,41.88719,37.741183,buy,0,0,0,0,4.146007,0.08,164.18775,13.31,94352.4427,,,,,,,,,
29-10-2013,41.666406,37.81204,hold,0,0,0,0,3.854366,0.08,165.06352,13.41,92456.7762,,,,,,,,,
30-10-2013,41.242501,37.351457,buy,0,0,0,0,3.891044,0.08,164.243648,13.65,92695.1832,,,,,,,,,
31-10-2013,41.180681,37.298315,hold,0,0,0,0,3.882366,0.07,163.777814,13.75,92637.9084,,,,,,,,,
01-11-2013,41.692899,37.528605,sell,-275.4324,-0.061968416,-22.4371,-0.006014626,4.164294,0.08,164.169127,13.28,94498.6332,,,,,,,,,
04-11-2013,42.134468,37.590606,hold,0,0,0,0,4.543862,0.08,164.746756,12.93,96965.8252,,,,,,,,,
05-11-2013,41.798878,37.298315,buy,0,0,0,0,4.500563,0.08,164.225025,13.27,96684.3817,,,,,,,,,
06-11-2013,42.26694,37.484319,sell,-242.236,-0.054204474,-20.6216,-0.005531827,4.782621,0.08,165.06352,12.68,98545.9645,,,,,,,,,
07-11-2013,41.657573,37.236314,sell,-321.3288,-0.071611909,19.8566,0.005304304,4.421259,0.08,162.97658,13.91,96197.1115,,,,,,,,,
08-11-2013,41.419129,36.94402,buy,0,0,0,0,4.475109,0.08,165.175315,12.9,96541.7515,,,,,,,,,
11-11-2013,41.374969,37.050311,buy,0,0,0,0,4.324658,0.08,165.203279,12.53,95563.82,,,,,,,,,
12-11-2013,40.774436,36.525579,buy,0,0,0,0,4.248857,0.08,164.867878,12.82,95063.5334,,,,,,,,,
13-11-2013,41.065873,36.704364,buy,0,0,0,0,4.361509,0.08,166.190844,12.52,95818.3018,,,,,,,,,
14-11-2013,41.419129,37.321168,buy,0,0,0,0,4.097961,0.09,167.020027,12.37,94026.1754,,,,,,,,,
15-11-2013,41.692899,37.803885,hold,0,0,0,0,3.889014,0.09,167.746727,12.19,92584.4411,,,,,,,,,
18-11-2013,41.763552,37.848581,buy,0,0,0,0,3.914971,0.09,167.159772,13.1,92763.5444,,,,,,,,,
19-11-2013,41.745889,37.902217,hold,0,0,0,0,3.843672,0.09,166.796422,13.42,92264.4514,,,,,,,,,
20-11-2013,41.436789,37.651917,sell,-422.0825,-0.092445151,33.1684,0.008732295,3.784872,0.09,166.27469,13.4,91852.8514,,,,,,,,,
21-11-2013,41.772382,37.571464,hold,0,0,0,0,4.200918,0.09,167.616294,12.66,94723.5688,,,,,,,,,
22-11-2013,41.993166,37.723432,hold,0,0,0,0,4.269734,0.09,168.454789,12.26,95198.3992,,,,,,,,,
25-11-2013,41.807708,37.446316,buy,0,0,0,0,4.361392,0.09,168.287096,12.79,95830.8394,,,,,,,,,
26-11-2013,41.613417,37.097688,buy,0,0,0,0,4.515729,0.09,168.333668,12.81,96911.1984,,,,,,,,,
27-11-2013,41.745889,37.303289,buy,0,0,0,0,4.4426,0.09,168.743603,12.98,96391.9825,,,,,,,,,
29-11-2013,41.657573,37.339046,sell,-394.8166,-0.086571692,97.5529,0.025461042,4.318527,0.07,168.631808,13.7,95498.6569,,,,,,,,,
02-12-2013,41.551597,36.918903,buy,0,0,0,0,4.632694,0.09,168.193923,14.23,97729.2426,,,,,,,,,
03-12-2013,41.790045,36.874208,hold,0,0,0,0,4.915837,0.09,167.467224,14.55,99767.8722,,,,,,,,,
04-12-2013,42.046155,37.017235,buy,0,0,0,0,5.02892,0.09,167.448586,14.7,100582.0698,,,,,,,,,
05-12-2013,41.816538,36.784817,buy,0,0,0,0,5.031721,0.09,166.712575,15.08,100602.5171,,,,,,,,,
06-12-2013,42.528018,37.53571,hold,0,0,0,0,4.992308,0.09,168.57591,13.79,100310.8609,,,,,,,,,
09-12-2013,42.28699,37.196019,buy,0,0,0,0,5.090971,0.09,169.004469,13.49,101040.9671,,,,,,,,,
10-12-2013,41.804937,36.534517,sell,-426.7667,-0.092629169,191.0704,0.049699389,5.27042,0.09,168.398891,13.91,102386.8346,,,,,,,,,
11-12-2013,41.32288,36.266342,hold,0,0,0,0,5.056538,0.08,166.507607,15.35,100804.1078,,,,,,,,,
12-12-2013,41.438928,36.373611,buy,0,0,0,0,5.065317,0.09,165.957927,15.54,100869.0724,,,,,,,,,
13-12-2013,41.546054,36.230584,buy,0,0,0,0,5.31547,0.08,165.93929,15.76,102745.2199,,,,,,,,,
16-12-2013,41.778154,36.668606,buy,0,0,0,0,5.109548,0.09,166.973441,16.030001,101180.2127,,,,,,,,,
17-12-2013,41.617468,36.471943,sell,-512.9494,-0.109728927,225.1992,0.05815504,5.145525,0.09,166.442384,16.209999,101457.2356,,,,,,,,,
18-12-2013,42.358407,37.142383,buy,0,0,0,0,5.216024,0.09,169.283972,13.8,101993.028,,,,,,,,,
19-12-2013,41.974548,36.856329,hold,0,0,0,0,5.118219,0.09,169.08833,14.15,101239.9295,,,,,,,,,
20-12-2013,42.179867,37.151324,sell,-467.949,-0.099862446,199.0683,0.05085797,5.028543,0.09,170.071879,13.79,100549.4243,,,,,,,,,
23-12-2013,42.054891,36.999356,sell,-455.3741,-0.097701666,178.5548,0.04603719,5.055535,0.09,170.980504,13.04,100754.5635,,,,,,,,,
24-12-2013,42.206647,37.106625,hold,0,0,0,0,5.100022,0.08,171.355188,12.48,101088.216,,,,,,,,,
26-12-2013,42.001328,36.847391,buy,0,0,0,0,5.153937,0.08,172.22635,12.33,101492.5785,,,,,,,,,
27-12-2013,41.920985,36.909965,buy,0,0,0,0,5.01102,0.08,172.216988,12.46,100406.4093,,,,,,,,,
30-12-2013,41.867425,36.972539,hold,0,0,0,0,4.894886,0.08,172.188888,13.56,99512.1775,,,,,,,,,
31-12-2013,41.894205,36.954661,hold,0,0,0,0,4.939544,0.07,173.003834,13.72,99856.0441,,,,,,,,,
02-01-2014,41.090778,36.409369,sell,-488.6723,-0.106285094,176.5849,0.046256422,4.681409,0.08,171.345826,14.23,97868.4046,,,,,,,,,
03-01-2014,41.028289,36.364673,buy,0,0,0,0,4.663616,0.08,171.317726,13.76,97733.1778,,,,,,,,,
06-01-2014,40.82297,36.033924,buy,0,0,0,0,4.789046,0.08,170.821262,13.55,98698.9888,,,,,,,,,
07-01-2014,41.260392,36.650728,hold,0,0,0,0,4.609664,0.07,171.87039,12.92,97299.8092,,,,,,,,,
08-01-2014,40.769407,36.373611,sell,-466.3418,-0.102644245,148.1626,0.039139261,4.395796,0.07,171.907867,12.87,95631.6388,,,,,,,,,
09-01-2014,41.081852,36.427247,hold,0,0,0,0,4.654605,0.07,172.02027,12.89,97624.4681,,,,,,,,,
10-01-2014,41.778154,37.044051,hold,0,0,0,0,4.734103,0.07,172.488632,12.14,98236.6027,,,,,,,,,
13-01-2014,41.421077,36.64179,buy,0,0,0,0,4.779287,0.07,170.193658,13.28,98584.5195,,,,,,,,,
14-01-2014,41.358589,36.64179,hold,0,0,0,0,4.716799,0.07,172.04837,12.28,98097.1131,,,,,,,,,
15-01-2014,41.224683,36.561337,sell,-426.0017,-0.093658241,96.9077,0.025821111,4.663346,0.07,172.975734,12.28,97680.1797,,,,,,,,,
16-01-2014,41.403223,36.740118,buy,0,0,0,0,4.663105,0.07,172.750914,12.53,97678.324,,,,,,,,,
17-01-2014,41.367515,36.775876,hold,0,0,0,0,4.591639,0.07,172.02027,12.44,97120.8892,,,,,,,,,
21-01-2014,41.849571,37.097688,hold,0,0,0,0,4.751883,0.07,172.526095,12.87,98370.7924,,,,,,,,,
22-01-2014,42.001328,37.240715,sell,-382.0551,-0.083378314,55.3069,0.014633861,4.760613,0.07,172.638512,12.84,98438.8864,,,,,,,,,
23-01-2014,41.965619,37.222836,sell,-378.7094,-0.082773102,74.653,0.019661376,4.742783,0.07,171.224047,13.77,98301.5954,,,,,,,,,
24-01-2014,41.563909,37.035113,hold,0,0,0,0,4.528796,0.07,167.570824,17.879999,96675.2942,,,,,,,,,
